heuristic;points;hyperplane_budget;jaccard_index;time;exceptions
CuttingEdges;8;5;0.9885604389803527;97284;false
LessArea;8;5;0.8420362686746273;932669;false
DistanceFromG2;8;5;0.9715374973887613;667975;false
CuttingSmallerAngle;8;6;0.13379987466053897;66520;false
CuttingSmallerAngle2;8;6;0.1940195937846686;106588;false
CuttingLargerAngle;8;6;0.9795875734877197;49380;false
CuttingLargerAngle2;8;6;0.9806561467133662;64238;false
DistanceFromG;8;6;0.9434405682055567;649074;false
CuttingEdges;8;6;0.9955983866017672;127350;false
LessArea;8;6;0.9635833983967201;1164129;false
DistanceFromG2;8;6;0.9908606642991435;947167;false
CuttingSmallerAngle;8;7;0.6915455549255424;177092;false
CuttingSmallerAngle2;8;7;0.735352680693508;99316;false
CuttingLargerAngle;8;7;0.998910740398102;33609;false
CuttingLargerAngle2;8;7;0.9990648504135627;57147;false
DistanceFromG;8;7;0.9806768330896177;1158856;false
CuttingEdges;8;7;0.9994311382511339;58219;false
LessArea;8;7;0.9970351866729024;967871;false
DistanceFromG2;8;7;0.9973290757706885;1421622;false
CuttingSmallerAngle;8;3;0.025756334658761114;216753;false
CuttingSmallerAngle2;8;3;0.0011935315742804763;92193;false
CuttingLargerAngle;8;3;0.5210612825005561;59407;false
CuttingLargerAngle2;8;3;0.5365701905202312;90201;false
DistanceFromG;8;3;0.5210612825005561;56225;false
CuttingEdges;8;3;0.5279333742610882;160674;false
LessArea;8;3;0.5212503686372421;1227773;false
DistanceFromG2;8;3;0.5252708266655094;245338;false
CuttingSmallerAngle;8;4;0.10851510499449396;78611;false
CuttingSmallerAngle2;8;4;0.016321300052903435;152887;false
CuttingLargerAngle;8;4;0.8122792837265315;59467;false
CuttingLargerAngle2;8;4;0.800412464046142;66467;false
DistanceFromG;8;4;0.530695496981171;249671;false
CuttingEdges;8;4;0.928431608769098;304885;false
LessArea;8;4;0.6097191940387322;1066655;false
DistanceFromG2;8;4;0.687072468170747;491547;false
CuttingSmallerAngle;8;5;0.21284778917561284;64445;false
CuttingSmallerAngle2;8;5;0.1707830444022161;73608;false
CuttingLargerAngle;8;5;0.9476573561241816;61041;false
CuttingLargerAngle2;8;5;0.9504973274024542;52730;false
DistanceFromG;8;5;0.666073569378821;314813;false
CuttingEdges;8;5;0.9770141694325584;91097;false
LessArea;8;5;0.9385028582040306;679799;false
DistanceFromG2;8;5;0.9476573561241816;1083197;false
CuttingSmallerAngle;8;6;0.3904623446510038;65934;false
CuttingSmallerAngle2;8;6;0.5161868905600946;79887;false
CuttingLargerAngle;8;6;0.9843932235018417;70220;false
CuttingLargerAngle2;8;6;0.9862472476274381;72139;false
DistanceFromG;8;6;0.9572915706047965;797183;false
CuttingEdges;8;6;0.9955951174685359;92395;false
LessArea;8;6;0.9482013296957562;885774;false
DistanceFromG2;8;6;0.9621466505373136;1010976;false
CuttingSmallerAngle;8;7;0.6225297407550057;32434;false
CuttingSmallerAngle2;8;7;0.7742906868387958;35446;false
CuttingLargerAngle;8;7;0.9940274379824566;33182;false
CuttingLargerAngle2;8;7;0.9952030153151086;24129;false
DistanceFromG;8;7;0.9879029851960747;1214703;false
CuttingEdges;8;7;0.9985510967102756;51474;false
LessArea;8;7;0.9495365152535802;1311450;false
DistanceFromG2;8;7;0.990365785519385;1684763;false
CuttingSmallerAngle;8;3;0.001410370523256064;87822;false
CuttingSmallerAngle2;8;3;0.0;250738;false
CuttingLargerAngle;8;3;0.5536478287603789;73232;false
CuttingLargerAngle2;8;3;0.5553504565773889;74462;false
DistanceFromG;8;3;0.011347462838026685;49324;false
CuttingEdges;8;3;0.6801078070724886;106896;false
LessArea;8;3;0.679198781197707;720588;false
DistanceFromG2;8;3;0.5553462932624709;225135;false
CuttingSmallerAngle;8;4;0.11982559564505102;68927;false
CuttingSmallerAngle2;8;4;0.039673228916661536;77558;false
CuttingLargerAngle;8;4;0.8014086505592033;84055;false
CuttingLargerAngle2;8;4;0.7921330821693109;61678;false
DistanceFromG;8;4;0.5649952915984056;170471;false
CuttingEdges;8;4;0.9217802454254441;129635;false
LessArea;8;4;0.837979774849433;994011;false
DistanceFromG2;8;4;0.8014086505592033;485368;false
CuttingSmallerAngle;8;5;0.2355662766648177;88864;false
CuttingSmallerAngle2;8;5;0.26497920576563727;93688;false
CuttingLargerAngle;8;5;0.9405666421571789;57783;false
CuttingLargerAngle2;8;5;0.9449875398024739;84133;false
DistanceFromG;8;5;0.81275611339723;315842;false
CuttingEdges;8;5;0.9755570584171973;91100;false
LessArea;8;5;0.8405927061936533;864408;false
DistanceFromG2;8;5;0.9405666421571789;549041;false
CuttingSmallerAngle;8;6;0.5448373129001604;48244;false
CuttingSmallerAngle2;8;6;0.6355043119255784;52867;false
CuttingLargerAngle;8;6;0.9872421666387172;46246;false
CuttingLargerAngle2;8;6;0.9858333472814703;46573;false
DistanceFromG;8;6;0.9058620674827896;575170;false
CuttingEdges;8;6;0.9959755043313574;86172;false
LessArea;8;6;0.9431577053681276;1025194;false
DistanceFromG2;8;6;0.9872421666387172;1053288;false
CuttingSmallerAngle;8;7;0.9481602834500759;37363;false
CuttingSmallerAngle2;8;7;0.9555584016347887;50989;false
CuttingLargerAngle;8;7;0.9985896294767439;45831;false
CuttingLargerAngle2;8;7;0.9982491808284888;35705;false
DistanceFromG;8;7;0.952537591964328;1065832;false
CuttingEdges;8;7;0.9989556019228953;88362;false
LessArea;8;7;0.9974966612972993;879047;false
DistanceFromG2;8;7;0.9886525371619733;1429014;false
CuttingSmallerAngle;9;3;0.03024986961263098;57176;false
CuttingSmallerAngle2;9;3;0.004907973461432581;108877;false
CuttingLargerAngle;9;3;0.6150016594756057;58748;false
CuttingLargerAngle2;9;3;0.622986346184379;97197;false
DistanceFromG;9;3;0.17641734302869383;130749;false
CuttingEdges;9;3;0.6555688173196346;118339;false
LessArea;9;3;6.805455225689906E-5;1434691;false
DistanceFromG2;9;3;0.6150016594756057;165013;false
CuttingSmallerAngle;9;4;0.28577031995551744;52723;false
CuttingSmallerAngle2;9;4;0.14658894636787836;65301;false
CuttingLargerAngle;9;4;0.7914190025042995;45946;false
CuttingLargerAngle2;9;4;0.7893874602355495;56875;false
DistanceFromG;9;4;0.7914190025042995;134911;false
CuttingEdges;9;4;0.8024784802526326;88340;false
LessArea;9;4;0.719571118654437;1466624;false
DistanceFromG2;9;4;0.7914190025042995;376716;false
CuttingSmallerAngle;9;5;0.623337830440386;122055;false
CuttingSmallerAngle2;9;5;0.5419180941858832;62692;false
CuttingLargerAngle;9;5;0.9592027620570601;37066;false
CuttingLargerAngle2;9;5;0.9572426599580045;57281;false
DistanceFromG;9;5;0.8412808565480321;155114;false
CuttingEdges;9;5;0.969653797658784;105886;false
LessArea;9;5;0.8094275241617431;1081000;false
DistanceFromG2;9;5;0.8567807897379752;223926;false
CuttingSmallerAngle;9;6;0.7972336326136525;50700;false
CuttingSmallerAngle2;9;6;0.8653660994379955;50274;false
CuttingLargerAngle;9;6;0.9691682363438089;37435;false
CuttingLargerAngle2;9;6;0.9709917879319047;54918;false
DistanceFromG;9;6;0.8780436291222883;159777;false
CuttingEdges;9;6;0.9928860546368274;81577;false
LessArea;9;6;0.8195437069342814;1497828;false
DistanceFromG2;9;6;0.9034012784427653;555746;false
CuttingSmallerAngle;9;7;0.8582721626199887;70293;false
CuttingSmallerAngle2;9;7;0.9629352220387436;36978;false
CuttingLargerAngle;9;7;0.9926552040723963;32690;false
CuttingLargerAngle2;9;7;0.9923467075935148;39841;false
DistanceFromG;9;7;0.9015305968508757;280437;false
CuttingEdges;9;7;0.9950956745765455;150689;false
LessArea;9;7;0.8225328013996441;1555645;false
DistanceFromG2;9;7;0.959681208270654;645793;false
CuttingSmallerAngle;9;8;0.9624311964172568;25244;false
CuttingSmallerAngle2;9;8;0.9834814267574021;28258;false
CuttingLargerAngle;9;8;0.9972500118533972;26785;false
CuttingLargerAngle2;9;8;0.996409914676588;46441;false
DistanceFromG;9;8;0.969750130387369;3148839;false
CuttingEdges;9;8;0.997772460730494;164537;false
LessArea;9;8;0.9973157389048066;2014511;false
DistanceFromG2;9;8;0.9946896780617325;499527;false
CuttingSmallerAngle;9;3;0.0037004217913727713;63903;false
CuttingSmallerAngle2;9;3;5.982296805831712E-8;77228;false
CuttingLargerAngle;9;3;0.6467904866550881;49914;false
CuttingLargerAngle2;9;3;0.5836125936039055;69625;false
DistanceFromG;9;3;0.0827100981816893;50099;false
CuttingEdges;9;3;0.772259819636938;165471;false
LessArea;9;3;0.0;1114072;false
DistanceFromG2;9;3;0.6467904866550881;404138;false
CuttingSmallerAngle;9;4;0.036040123347393045;57352;false
CuttingSmallerAngle2;9;4;0.023057456162897783;86442;false
CuttingLargerAngle;9;4;0.8612377272888385;56782;false
CuttingLargerAngle2;9;4;0.8465737160826108;103162;false
DistanceFromG;9;4;0.7101761599262751;130611;false
CuttingEdges;9;4;0.950768969902782;163128;false
LessArea;9;4;0.7747001120147365;1592431;false
DistanceFromG2;9;4;0.8185800871938468;272198;false
CuttingSmallerAngle;9;5;0.1364760925814341;43976;false
CuttingSmallerAngle2;9;5;0.0392463862905537;68568;false
CuttingLargerAngle;9;5;0.9379789458760146;43892;false
CuttingLargerAngle2;9;5;0.9471227578449123;57303;false
DistanceFromG;9;5;0.8628469145429412;116933;false
CuttingEdges;9;5;0.97649112712317;109947;false
LessArea;9;5;0.9061121141702033;1808649;false
DistanceFromG2;9;5;0.9501470953106724;359186;false
CuttingSmallerAngle;9;6;0.2649629603374331;41861;false
CuttingSmallerAngle2;9;6;0.2576052063875858;50752;false
CuttingLargerAngle;9;6;0.9869634565625776;68766;false
CuttingLargerAngle2;9;6;0.9856037980281879;107285;false
DistanceFromG;9;6;0.9395881331301174;160614;false
CuttingEdges;9;6;0.9957573392105656;105292;false
LessArea;9;6;0.9143471455012029;1245414;false
DistanceFromG2;9;6;0.9888562010420728;182750;false
CuttingSmallerAngle;9;7;0.4150178995498529;54028;false
CuttingSmallerAngle2;9;7;0.5264293478877661;45304;false
CuttingLargerAngle;9;7;0.9925566228334456;29759;false
CuttingLargerAngle2;9;7;0.9903740087580095;37794;false
DistanceFromG;9;7;0.945422323042569;154155;false
CuttingEdges;9;7;0.9975661487804903;55986;false
LessArea;9;7;0.9902481625059228;1622899;false
DistanceFromG2;9;7;0.9760394144543295;542631;false
CuttingSmallerAngle;9;8;0.5141530500124056;31944;false
CuttingSmallerAngle2;9;8;0.7010845954146231;42374;false
CuttingLargerAngle;9;8;0.9941658100875483;49774;false
CuttingLargerAngle2;9;8;0.9923915637973743;31087;false
DistanceFromG;9;8;0.9612908942685996;380065;false
CuttingEdges;9;8;0.999302565224676;45095;false
LessArea;9;8;0.9919661611808112;1607542;false
DistanceFromG2;9;8;0.9962995782086272;641586;false
CuttingSmallerAngle;9;3;0.03230799501541287;52692;false
CuttingSmallerAngle2;9;3;6.325653179822657E-5;64379;false
CuttingLargerAngle;9;3;0.536184167377189;41199;false
CuttingLargerAngle2;9;3;0.3095856056141238;64043;false
DistanceFromG;9;3;0.18923722699547452;37343;false
CuttingEdges;9;3;0.861833814457214;180478;false
LessArea;9;3;1.0296344337939134E-4;3052101;false
DistanceFromG2;9;3;0.5032858923066833;308816;false
CuttingSmallerAngle;9;4;0.2401062504099167;53896;false
CuttingSmallerAngle2;9;4;0.09355769494352398;64410;false
CuttingLargerAngle;9;4;0.7684921623926019;46899;false
CuttingLargerAngle2;9;4;0.7469090461538362;849969;false
DistanceFromG;9;4;0.3795828687610677;77378;false
CuttingEdges;9;4;0.9136452066990102;109469;false
LessArea;9;4;4.0496714239935343E-4;1345384;false
DistanceFromG2;9;4;0.7684921623926019;371047;false
CuttingSmallerAngle;9;5;0.48881091362235196;45374;false
CuttingSmallerAngle2;9;5;0.3873764623493635;52198;false
CuttingLargerAngle;9;5;0.9157670361382567;37453;false
CuttingLargerAngle2;9;5;0.9211197349855079;46605;false
DistanceFromG;9;5;0.7363415753918804;93058;false
CuttingEdges;9;5;0.9653326093403378;138944;false
LessArea;9;5;1.6144138249391706E-4;963877;false
DistanceFromG2;9;5;0.8546599331015937;309386;false
CuttingSmallerAngle;9;6;0.5838460024922936;35014;false
CuttingSmallerAngle2;9;6;0.8166975419581387;39518;false
CuttingLargerAngle;9;6;0.9788351806912835;34225;false
CuttingLargerAngle2;9;6;0.9826789688153892;41535;false
DistanceFromG;9;6;0.8851577359480554;154452;false
CuttingEdges;9;6;0.9861690208320503;93253;false
LessArea;9;6;0.9012183602245699;1264937;false
DistanceFromG2;9;6;0.9035416803305568;836003;false
CuttingSmallerAngle;9;7;0.7128549878664655;82938;false
CuttingSmallerAngle2;9;7;0.9177843949585749;84844;false
CuttingLargerAngle;9;7;0.9893552830064931;26311;false
CuttingLargerAngle2;9;7;0.9908923076680336;30141;false
DistanceFromG;9;7;0.9719289040466977;206306;false
CuttingEdges;9;7;0.9924923280674839;99971;false
LessArea;9;7;0.902911381137667;874601;false
DistanceFromG2;9;7;0.9893552830064931;455628;false
CuttingSmallerAngle;9;8;0.9141863973240637;54802;false
CuttingSmallerAngle2;9;8;0.9573658366304683;21470;false
CuttingLargerAngle;9;8;0.9925231193021578;18914;false
CuttingLargerAngle2;9;8;0.9935378479528912;22497;false
DistanceFromG;9;8;0.9925231193021578;187002;false
CuttingEdges;9;8;0.9977180899214931;34303;false
LessArea;9;8;0.9399335504690953;872600;false
DistanceFromG2;9;8;0.9968321637043353;507325;false
CuttingSmallerAngle;9;3;0.07834065886453465;51352;false
CuttingSmallerAngle2;9;3;0.009708519975185213;79919;false
CuttingLargerAngle;9;3;0.6382022039177551;312371;false
CuttingLargerAngle2;9;3;0.606647797564168;52602;false
DistanceFromG;9;3;0.6382022039177551;56850;false
CuttingEdges;9;3;0.7791340150695079;96626;false
LessArea;9;3;2.253747630281995E-6;850828;false
DistanceFromG2;9;3;0.6382022039177551;110736;false
CuttingSmallerAngle;9;4;0.0953779348260407;33843;false
CuttingSmallerAngle2;9;4;0.018447994838963477;37642;false
CuttingLargerAngle;9;4;0.7861025125047539;34390;false
CuttingLargerAngle2;9;4;0.8201509996767672;40475;false
DistanceFromG;9;4;0.686175206165963;56917;false
CuttingEdges;9;4;0.8823058361827001;87280;false
LessArea;9;4;0.8111604314166929;913565;false
DistanceFromG2;9;4;0.8083149994463728;154325;false
CuttingSmallerAngle;9;5;0.2643353344149123;30312;false
CuttingSmallerAngle2;9;5;0.14081841168290501;38667;false
CuttingLargerAngle;9;5;0.8879795494918665;30085;false
CuttingLargerAngle2;9;5;0.9034373740316517;39529;false
DistanceFromG;9;5;0.8184535988176448;88647;false
CuttingEdges;9;5;0.9585063798090393;93466;false
LessArea;9;5;0.8389231741044084;1158620;false
DistanceFromG2;9;5;0.882529931976064;265361;false
CuttingSmallerAngle;9;6;0.5191386523269192;40409;false
CuttingSmallerAngle2;9;6;0.45927878857154086;41211;false
CuttingLargerAngle;9;6;0.9621944820215578;42209;false
CuttingLargerAngle2;9;6;0.9697600537307058;51412;false
DistanceFromG;9;6;0.8679623148357652;126564;false
CuttingEdges;9;6;0.9805823614599535;90716;false
LessArea;9;6;0.959642077546847;856700;false
DistanceFromG2;9;6;0.9613760765642376;271849;false
CuttingSmallerAngle;9;7;0.8360252454012834;64654;false
CuttingSmallerAngle2;9;7;0.8097630351402644;55879;false
CuttingLargerAngle;9;7;0.9943578164942398;55289;false
CuttingLargerAngle2;9;7;0.9937925652937816;61955;false
DistanceFromG;9;7;0.9413588419081363;211829;false
CuttingEdges;9;7;0.997078843406205;204562;false
LessArea;9;7;0.9754284878482693;853352;false
DistanceFromG2;9;7;0.9943578164942398;321727;false
CuttingSmallerAngle;9;8;0.9413877268066301;16247;false
CuttingSmallerAngle2;9;8;0.9460280615417531;18280;false
CuttingLargerAngle;9;8;0.9991334530451904;20178;false
CuttingLargerAngle2;9;8;0.9971635405194831;18155;false
DistanceFromG;9;8;0.9469528839164071;405486;false
CuttingEdges;9;8;0.9989008204859544;67737;false
LessArea;9;8;0.9772035785595397;1488309;false
DistanceFromG2;9;8;0.9991334530451904;444672;false
CuttingSmallerAngle;9;3;0.009442557030082442;23483;false
CuttingSmallerAngle2;9;3;0.0;31944;false
CuttingLargerAngle;9;3;0.6525821174844382;22321;false
CuttingLargerAngle2;9;3;0.6206744930568463;31579;false
DistanceFromG;9;3;0.1724882304630174;34990;false
CuttingEdges;9;3;0.7080456660341861;63929;false
LessArea;9;3;0.0;839115;false
DistanceFromG2;9;3;0.6222214243720295;102417;false
CuttingSmallerAngle;9;4;0.0939767795674555;22834;false
CuttingSmallerAngle2;4;9;null;null;true
CuttingLargerAngle;9;4;0.794709654835047;58122;false
CuttingLargerAngle2;9;4;0.8102731320638057;32448;false
DistanceFromG;9;4;0.6020707204437643;57668;false
CuttingEdges;9;4;0.9426280441829832;60844;false
LessArea;9;4;0.670971381332884;956977;false
DistanceFromG2;9;4;0.8490582126460253;143767;false
CuttingSmallerAngle;9;5;0.15744476508049063;56332;false
CuttingSmallerAngle2;9;5;0.011282921184651212;27561;false
CuttingLargerAngle;9;5;0.9181944251215101;18768;false
CuttingLargerAngle2;9;5;0.9080974721596222;555313;false
DistanceFromG;9;5;0.7167143132828593;84039;false
CuttingEdges;9;5;0.9679491231494733;55719;false
LessArea;9;5;0.935831467825616;1484477;false
DistanceFromG2;9;5;0.9001395739180778;254379;false
CuttingSmallerAngle;9;6;0.2533064657280956;189196;false
CuttingSmallerAngle2;9;6;0.1049275211805429;26696;false
CuttingLargerAngle;9;6;0.9780586210455926;18949;false
CuttingLargerAngle2;9;6;0.9785525139965843;26229;false
DistanceFromG;9;6;0.8668303256874352;125397;false
CuttingEdges;9;6;0.991951037381091;55766;false
LessArea;9;6;0.9453932555018157;505018;false
DistanceFromG2;9;6;0.9458264705750355;167332;false
CuttingSmallerAngle;9;7;0.39792927955623575;35645;false
CuttingSmallerAngle2;9;7;0.3867939623004707;44542;false
CuttingLargerAngle;9;7;0.9903150959738983;65075;false
CuttingLargerAngle2;9;7;0.9904818985524614;387476;false
DistanceFromG;9;7;0.9438203759968764;212579;false
CuttingEdges;9;7;0.9961027159922581;37630;false
LessArea;9;7;0.9624487171401914;863956;false
DistanceFromG2;9;7;0.9885827637430943;288838;false
CuttingSmallerAngle;9;8;0.5668316720596354;15302;false
CuttingSmallerAngle2;9;8;0.6731393074128316;16021;false
CuttingLargerAngle;9;8;0.9980253207731766;12900;false
CuttingLargerAngle2;9;8;0.997924093177743;15736;false
DistanceFromG;9;8;0.9922897752007217;261784;false
CuttingEdges;9;8;0.9987109021101346;30824;false
LessArea;9;8;0.9732346391188136;1070145;false
DistanceFromG2;9;8;0.9980253207731766;530204;false
CuttingSmallerAngle;10;3;0.014235397710595833;42560;false
CuttingSmallerAngle2;10;3;0.0;82092;false
CuttingLargerAngle;10;3;0.4411310047940515;36314;false
CuttingLargerAngle2;10;3;0.4649651839781444;45454;false
DistanceFromG;10;3;0.10327756579591038;86378;false
CuttingEdges;10;3;0.1946104213953837;173359;false
LessArea;10;3;6.526296373870304E-5;2021398;false
DistanceFromG2;10;3;0.4351694224309428;98604;false
CuttingSmallerAngle;10;4;0.10977399471675961;25944;false
CuttingSmallerAngle2;10;4;0.028639541479586392;36994;false
CuttingLargerAngle;10;4;0.8252291034797639;22807;false
CuttingLargerAngle2;10;4;0.8222093162959017;22734;false
DistanceFromG;10;4;0.20831621172096665;38366;false
CuttingEdges;10;4;0.9191164690190262;50859;false
LessArea;10;4;0.9184046445122002;926280;false
DistanceFromG2;10;4;0.727740273293546;220684;false
CuttingSmallerAngle;10;5;0.3183184946026155;26222;false
CuttingSmallerAngle2;10;5;0.09794052018666775;34127;false
CuttingLargerAngle;10;5;0.8704399439063366;24893;false
CuttingLargerAngle2;10;5;0.879926922890803;40565;false
DistanceFromG;10;5;0.5913804911456805;75700;false
CuttingEdges;10;5;0.962254166672981;91877;false
LessArea;10;5;0.9314016465458351;2438691;false
DistanceFromG2;10;5;0.8970746502299188;172392;false
CuttingSmallerAngle;10;6;0.5332518018458728;33362;false
CuttingSmallerAngle2;10;6;0.3512733377560509;35020;false
CuttingLargerAngle;10;6;0.9422854906564916;21762;false
CuttingLargerAngle2;10;6;0.9468939017258516;28534;false
DistanceFromG;10;6;0.6181782604441836;69890;false
CuttingEdges;10;6;0.9762653844750488;46126;false
